folder_path,speech_loudness,music_loudness,sfx_loudness,highlight_class,speech_loudness_change,music_loudness_change,sfx_loudness_change,target_mix,gain_speech,gain_music,gain_sfx
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_011,-27.40915056282181,-40.17942299910975,-28.49227573522392,music,-12,12,-12,"[-3.6105162e-06 -3.6105162e-06 -3.6105162e-06 ...  2.3555257e-03
  2.8422424e-03  1.8453142e-03]",0.25118905305862427,3.981102466583252,0.251188725233078
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_003,-inf,-57.18263810746002,-28.877570298945532,speech,12,-12,-12,"[1.3389763e-07 1.9320387e-05 4.6172539e-05 ... 5.4807303e-04 3.8325365e-04
 2.1847156e-04]",0.0,0.2511886656284332,0.25118833780288696
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_008,-29.099958576367733,-inf,-31.075328662847493,music,-12,12,-12,"[7.6879851e-06 1.5353653e-05 2.3049126e-05 ... 2.7135576e-03 1.0041357e-03
 2.2225977e-04]",0.251194030046463,0.0,0.25118887424468994
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_001,-27.990763154766416,-32.41309433849077,-23.971112234588283,speech,12,-12,-12,"[5.5822738e-06 2.4986612e-05 6.5470784e-05 ... 7.5416393e-03 1.2545155e-02
 1.3043523e-02]",2.8200574614903013,0.17793313470238287,0.17793250137448652
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_010,-30.58378919324593,-50.96934441258584,-31.8291074130484,music,-12,12,-12,"[-2.2898792e-05 -2.2454155e-05 -2.5842352e-05 ... -4.6345107e-03
 -2.2788199e-03  1.3538841e-03]",0.2511887848377228,3.981110095977783,0.2511950135231018
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_000,-28.459874550309753,-52.515765558050845,-24.49345377423876,speech,12,-12,-12,"[ 1.59873764e-07 -7.99368820e-08  0.00000000e+00 ... -1.25298435e-02
 -1.46108400e-02 -1.68351438e-02]",2.8630020282917097,0.18061870070053052,0.18063494575615532
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/d921M-ACMM4/sub_video/d921M-ACMM4_017,-inf,-34.46176876908821,-18.20121433942964,speech,12,-12,-12,"[ 1.8494684e-05  6.4778804e-05  1.0291380e-04 ... -9.0078305e-04
 -1.0045597e-03 -1.1577168e-03]",0.0,0.25118863582611084,0.2511882185935974
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_008,-28.96979967127321,-54.9970028694068,-50.630207394829156,sfx,-12,-12,12,"[-0.02004397 -0.023833   -0.02245094 ...  0.0030205   0.00332644
  0.00143385]",0.2511889934539795,0.2511901259422302,3.9810752868652344
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_016,-32.80490294926982,-47.51589948506323,-34.82712150936295,sfx,-12,-12,12,"[-0.00320292 -0.00335165 -0.00264384 ... -0.01671698  0.04418441
  0.02038249]",0.22233133222438983,0.22232953849735074,3.5235714392673985
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_002,-30.504378140307608,-41.25022020629525,-40.53964670826348,sfx,-12,-12,12,"[ 1.3775857e-02  1.3678772e-02  1.2576703e-02 ... -1.3487884e-03
  4.5131783e-05  5.3030089e-04]",0.2511894106864929,0.2511885464191437,3.9810726642608643
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_019,-inf,-27.394476897926438,-36.62649898049344,speech,12,-12,-12,"[-1.2542517e-03 -1.4958923e-03 -1.4965434e-03 ...  4.8164955e-05
  6.6101420e-05  5.2057676e-05]",0.0,0.25118860602378845,0.2511885464191437
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_004,-39.256516300025076,-48.7490794820201,-47.19784336886735,sfx,-12,-12,12,"[-0.00296413 -0.0031264  -0.00117648 ... -0.01397114 -0.01399086
 -0.00468257]",0.2511886656284332,0.2511882185935974,3.981069564819336
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_006,-28.924511456605583,-52.901140057505366,-50.588510537764776,music,-12,12,-12,"[-0.00519863 -0.00469633 -0.00332799 ...  0.0100591   0.01220239
  0.00432636]",0.25118905305862427,3.981052875518799,0.25118863582611084
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_017,-inf,-36.741032497942186,-30.869956453121116,music,-12,12,-12,"[ 0.00212905 -0.01522214 -0.02731808 ...  0.02424644  0.0358684
  0.01301378]",0.0,3.981149673461914,0.251188725233078
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_001,-54.11606514072862,-47.55333164141109,-30.00774636604054,speech,12,-12,-12,"[ 0.00275327  0.00295242  0.0029099  ... -0.00038332 -0.00027124
  0.00014322]",3.981083393096924,0.25118884444236755,0.2511894404888153
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_003,-inf,-43.082031155757385,-42.406800263304476,speech,12,-12,-12,"[-3.5565577e-03 -3.8317805e-03 -3.8464977e-03 ... -3.1615642e-04
 -2.9103342e-04 -8.4299900e-05]",0.0,0.25118857622146606,0.2511890232563019
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_018,-inf,-33.72164785437285,-67.14864804543105,speech,12,-12,-12,"[ 0.00211286  0.00222087  0.00205293 ... -0.00762349 -0.00924026
 -0.00314459]",0.0,0.2511886656284332,0.2511887550354004
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_011,-26.178926022820136,-inf,-53.00814318001557,music,-12,12,-12,"[-0.00157678 -0.00160012 -0.00146461 ...  0.01210049  0.00683507
  0.0003958 ]",0.25118890404701233,0.0,0.2511886954307556
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_000,-33.80723104505807,-45.161431159076045,-41.095666542554724,sfx,-12,-12,12,[0.         0.         0.         ... 0.01324594 0.01282822 0.00475099],0.25118789076805115,0.25118860602378845,3.9810705184936523
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_009,-26.602072560511008,-52.39884905916216,-33.199579624680695,sfx,-12,-12,12,"[-0.03487906 -0.03982277 -0.04113593 ...  0.00133101  0.00217952
  0.00085879]",0.15547899587693378,0.15547849781429687,2.4641648223122488
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/nvnag6ta7LA/sub_video/nvnag6ta7LA_010,-25.983087386733505,-52.69419613267375,-47.21476304415245,sfx,-12,-12,12,"[ 0.02716256  0.02719484  0.02655352 ... -0.00206036 -0.00154943
 -0.00044681]",0.2511819005012512,0.2511886656284332,3.9810779094696045
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_002,-38.25308887045439,-inf,-50.4983326364845,music,-12,12,-12,"[-0.00297515 -0.00327858 -0.00328351 ... -0.00162579 -0.00118876
 -0.00029878]",0.2511885166168213,0.0,0.2511887550354004
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_011,-inf,-40.3549716072642,-30.407558185388144,music,-12,12,-12,"[ 0.00035989 -0.00041175 -0.0011153  ... -0.07620841 -0.08521096
 -0.02843696]",0.0,3.9810733795166016,0.25118905305862427
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_012,-inf,-35.489689875367894,-46.347327542904765,speech,12,-12,-12,"[-0.00026134 -0.00015774 -0.00020154 ...  0.00667466  0.00818004
  0.00280674]",0.0,0.2511882185935974,0.251188725233078
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_005,-33.53558107440887,-inf,-37.41060203300862,music,-12,12,-12,"[-0.00368142 -0.00376223 -0.00337385 ...  0.00799799  0.00338825
  0.0001282 ]",0.25118890404701233,0.0,0.2511886954307556
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_009,-41.72440694185637,-31.065686912744674,-30.298813008140765,speech,12,-12,-12,"[ 0.00035528  0.00037642  0.00052786 ... -0.02214725 -0.02306391
 -0.00704717]",3.9810707569122314,0.25118890404701233,0.2511857748031616
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_001,-31.36811477595582,-39.33610144272403,-56.04422891069371,sfx,-12,-12,12,"[-0.0145394  -0.0199511  -0.02375865 ... -0.00311688 -0.0029386
 -0.00089668]",0.25118646025657654,0.2511884570121765,3.9810733795166016
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_006,-29.2386168847011,-33.68123297667367,-33.2735347033134,music,-12,12,-12,"[-0.00171771 -0.00288092 -0.0014314  ... -0.08184267 -0.09256007
 -0.02418026]",0.25118210911750793,3.9810597896575928,0.25118881464004517
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_000,-33.68753582966048,-65.54470810504664,-53.065890812394926,sfx,-12,-12,12,[0.         0.         0.         ... 0.08348054 0.09609311 0.0324334 ],0.25118470191955566,0.2511886954307556,3.9810752868652344
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_008,-46.77896371486094,-38.1033201399794,-30.997635145368648,speech,12,-12,-12,[0.00166943 0.00097218 0.00076048 ... 0.00044196 0.00060164 0.00015917],3.9810731410980225,0.2511863112449646,0.25118690729141235
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_015,-28.219837270219045,-25.675853277010656,-34.48816024817381,sfx,-12,-12,12,"[-0.06453212 -0.0831167  -0.07689847 ...  0.06645471  0.0594122
  0.02036397]",0.19824662859668135,0.19824669915972237,3.141998162088232
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_004,-32.70141204602402,-49.68082254571371,-42.09777899105774,music,-12,12,-12,"[-0.00114108  0.00029749  0.00049513 ...  0.03430266  0.03588327
 -0.00384677]",0.25118958950042725,3.9810173511505127,0.2511884272098541
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/lr7pyggTmmY/sub_video/lr7pyggTmmY_017,-inf,-32.8243431200228,-60.42147489478313,speech,12,-12,-12,"[-0.00352345 -0.00364859 -0.0034529  ...  0.00618     0.00716325
  0.00239793]",0.0,0.2511884570121765,0.2511886954307556
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_009,-inf,-33.368189468320125,-inf,sfx,-12,-12,12,"[-1.0248762e-05 -1.7350740e-06  3.6524179e-06 ...  1.0524645e-02
  1.0231729e-02  9.7899651e-03]",0.0,0.25118935108184814,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_005,-31.650016891250257,-35.51675825090772,-29.233967823636977,music,-12,12,-12,"[-0.01020707 -0.01033506 -0.01052109 ...  0.02917762  0.02325082
  0.0216364 ]",0.25119277834892273,3.98107647895813,0.25118663907051086
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_004,-31.025953648465496,-33.16468227837541,-37.97631172120691,sfx,-12,-12,12,"[-0.00752737 -0.00738675 -0.00725259 ... -0.00290391 -0.00329135
 -0.00398202]",0.25118833780288696,0.2511879801750183,3.9810750484466553
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_006,-30.423869892546843,-36.64239216334479,-36.36632348077916,music,-12,12,-12,"[ 0.00810045  0.00801197  0.00783807 ... -0.02779314 -0.03195596
 -0.03690526]",0.2511884570121765,3.9810075759887695,0.2511883080005646
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_010,-inf,-32.27311117343093,-inf,speech,12,-12,-12,"[ 1.8963297e-05  3.4145909e-05  4.8956485e-05 ... -1.1200162e-02
 -1.1097255e-02 -1.0860719e-02]",0.0,0.251190721988678,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_000,-30.77854031150742,-37.02033109359999,-38.98239894805938,sfx,-12,-12,12,"[-2.2231836e-07 -2.2231836e-07 -2.2231836e-07 ...  5.4627927e-03
 -3.3943262e-04 -7.2092563e-03]",0.2511904239654541,0.2511889934539795,3.9811015129089355
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/rwk6Obqrj9M/sub_video/rwk6Obqrj9M_002,-31.837683974850954,-41.72941634300413,-41.73733759345824,music,-12,12,-12,"[-7.0586073e-05 -1.2922038e-04 -1.3066546e-04 ...  4.2285673e-02
  4.6056632e-02  4.8759036e-02]",0.251185804605484,3.9810705184936523,0.2511883080005646
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_000,-inf,-36.464545720615476,-41.16355451758072,sfx,-12,-12,12,"[-4.1721836e-05 -5.1970801e-05 -3.8972663e-05 ...  1.5922341e-02
  1.4288337e-02  3.9774505e-03]",0.0,0.2511889934539795,3.9810614585876465
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_001,-inf,-37.45687089883584,-32.42759489861258,music,-12,12,-12,"[-0.01704803 -0.01598091 -0.01550621 ...  0.00265598  0.00355442
  0.00124771]",0.0,3.9810733795166016,0.25118881464004517
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_006,-31.6446316006007,-37.4301943916665,-31.076610855967147,music,-12,12,-12,"[ 0.01238717  0.01114049  0.00506591 ... -0.23297861 -0.25923768
 -0.08185188]",0.2511897683143616,3.981070041656494,0.2511892020702362
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_007,-24.95780330851274,-32.10069489384121,-41.79318188996803,sfx,-12,-12,12,"[ 0.00200177  0.0009569  -0.00390559 ... -0.00469316 -0.00495504
 -0.00056265]",0.2511892318725586,0.25118836760520935,3.981072187423706
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_002,-27.490691809642655,-inf,-36.52593286707831,sfx,-12,-12,12,"[-0.02091384 -0.02399193 -0.02499328 ...  0.00601062  0.00472991
  0.00118905]",0.1556523683293555,0.0,2.466924728741669
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_004,-inf,-32.76117474633385,-33.8785386527051,speech,12,-12,-12,"[-0.00086831 -0.0011936  -0.00110114 ...  0.00028071 -0.00225103
 -0.0010076 ]",0.0,0.2511880695819855,0.251188725233078
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_003,-26.933437611057343,-69.26840452865045,-38.90995123080352,sfx,-12,-12,12,[0.11020454 0.1137355  0.10580464 ... 0.00684254 0.01027189 0.00358134],0.2511872947216034,0.2511885166168213,3.981074810028076
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_008,-26.2284084694362,-26.330065781111724,-42.72777780101338,sfx,-12,-12,12,"[-0.02316821 -0.02736693 -0.02781338 ... -0.00424506 -0.00498194
 -0.00187988]",0.2511887550354004,0.2511882483959198,3.981071949005127
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/TjvHy-IYET8/sub_video/TjvHy-IYET8_005,-25.86431144068877,-38.689050977180614,-39.05853501853868,music,-12,12,-12,[0.06004528 0.07140835 0.08554666 ... 0.00095428 0.0017806  0.00070179],0.251187801361084,3.981072425842285,0.2511884868144989
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_002,-inf,-38.148619404147446,-48.03355723938265,sfx,-12,-12,12,[0.00039102 0.00039928 0.00040197 ... 0.00158768 0.00142541 0.00125428],0.0,0.25118890404701233,3.981069803237915
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_006,-33.74726100592305,-36.66792952380087,-47.900270772608025,music,-12,12,-12,"[ 2.3454586e-05  2.2342996e-05  2.0230969e-05 ... -2.4785944e-03
 -3.1374667e-03 -3.3157042e-03]",0.25118839740753174,3.981070041656494,0.251188725233078
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_009,-33.346362516059294,-38.766630700968236,-52.217952787243085,sfx,-12,-12,12,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 ... 1.0646892e-04 1.3636643e-04
 5.4884213e-06]",0.2511884570121765,0.25118860602378845,3.9810714721679688
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_004,-43.1699210865048,-41.75653099503691,-62.24261281882166,sfx,-12,-12,12,"[-3.0012980e-06 -3.2236162e-06 -3.1124571e-06 ...  1.3540179e-03
  1.3681960e-03  1.2786736e-03]",0.251188725233078,0.2511880397796631,3.9810688495635986
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_008,-54.090386729964045,-41.88284537355441,-inf,sfx,-12,-12,12,"[4.12851887e-06 3.52597817e-06 3.83840688e-06 ... 1.17255615e-04
 1.05141517e-04 1.11073998e-04]",0.2511885166168213,0.25118857622146606,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_003,-inf,-38.049016262848404,-inf,speech,12,-12,-12,"[ 1.4959419e-05  1.8218907e-07  6.5349950e-06 ... -2.2896004e-04
 -2.3889082e-04 -2.7139459e-04]",0.0,0.2511891722679138,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_001,-37.49672255107028,-52.52989081466117,-34.84585619854215,music,-12,12,-12,"[ 9.9294664e-07  3.2236162e-06  3.6682529e-06 ... -6.0304180e-03
 -5.8562695e-03 -8.0392081e-03]",0.25118857622146606,3.9810702800750732,0.25118809938430786
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_000,-39.8311808312072,-39.63887748562226,-50.31629774713171,speech,12,-12,-12,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  3.3881977e-06
  8.4437834e-06 -4.1663120e-06]",3.981072425842285,0.2511884570121765,0.2511889636516571
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/zCfnEpand6k/sub_video/zCfnEpand6k_010,-inf,-55.163303306106364,-43.28210704519355,speech,12,-12,-12,"[ 0.0000000e+00 -1.4972102e-08  0.0000000e+00 ... -1.3818289e-04
 -1.2276229e-04 -1.0749789e-04]",0.0,0.2511884868144989,0.2511887550354004
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_004,-inf,-29.474044809305774,-20.663548359373625,speech,12,-12,-12,"[-6.6938810e-08 -8.9290552e-08 -1.1155498e-07 ... -4.9940660e-04
 -8.0730207e-03 -1.3833718e-02]",0.0,0.25118836760520935,0.25118982791900635
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_009,-68.14560637523175,-24.788382555495218,-24.982646028106352,speech,12,-12,-12,"[-1.4385674e-05 -1.8789200e-05 -1.4622696e-05 ... -2.5405097e-03
 -7.2374620e-04  8.2866289e-04]",3.981125593185425,0.25118863582611084,0.25118884444236755
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_012,-inf,-33.061016750107406,-inf,speech,12,-12,-12,"[-8.571380e-06 -9.255699e-06 -1.361664e-05 ...  1.030142e-02  8.395105e-03
  6.316201e-03]",0.0,0.2511899173259735,0.0
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_000,-56.5375042911397,-26.25922506510742,-21.549379072495466,music,-12,12,-12,[0.         0.         0.         ... 0.08114194 0.08953163 0.09442352],0.13342399361313362,2.1147152511055154,0.13342962937930058
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_006,-28.222113665563985,-30.128267489048245,-27.854966665561893,music,-12,12,-12,"[-0.01551338 -0.01534048 -0.01527061 ... -0.04521897 -0.04101425
 -0.04786776]",0.2511882185935974,3.9810848236083984,0.25118720531463623
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_002,-inf,-23.21160723899703,-23.83615482251558,speech,12,-12,-12,"[-4.3896958e-05 -1.2821890e-04 -2.1624006e-04 ... -2.0025801e-02
 -2.1601140e-02 -1.6817719e-02]",0.0,0.2511918842792511,0.2511885464191437
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_005,-27.30220722164518,-30.667294873123275,-26.22680515050858,music,-12,12,-12,"[ 0.00337697  0.00332483  0.00316522 ...  0.05400898 -0.02718473
 -0.08708831]",0.24690665450043928,3.9132068425850486,0.24690627367436088
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/W3IgFbCSqSs/sub_video/W3IgFbCSqSs_011,-34.617314116172835,-33.73883471120168,-29.47091761436707,music,-12,12,-12,[0.01801644 0.01775976 0.01665747 ... 0.02173957 0.0212167  0.01964273],0.25118905305862427,3.9811198711395264,0.25118911266326904
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EDdsxJLhp-E/sub_video/EDdsxJLhp-E_000,-inf,-24.357523459889055,-35.94467614454537,speech,12,-12,-12,[0.         0.         0.         ... 0.00849116 0.0117851  0.0158092 ],0.0,0.25119340419769287,0.2511884868144989
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EDdsxJLhp-E/sub_video/EDdsxJLhp-E_007,-27.778893871693818,-inf,-49.09404784095747,sfx,-12,-12,12,"[-0.00028122 -0.00027724 -0.00027424 ...  0.00852731  0.00692168
  0.00497046]",0.2511890232563019,0.0,3.981088161468506
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EDdsxJLhp-E/sub_video/EDdsxJLhp-E_005,-24.743467777299422,-36.68416194172095,-26.215280064953312,music,-12,12,-12,"[ 0.0014703   0.00154295  0.0015875  ... -0.00743768 -0.01575656
 -0.00921754]",0.251190185546875,3.981045961380005,0.2511883080005646
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EDdsxJLhp-E/sub_video/EDdsxJLhp-E_012,-25.319689112447975,-34.33581350710957,-45.08339873185774,music,-12,12,-12,"[ 0.0000000e+00 -2.2231836e-07  0.0000000e+00 ... -1.5306045e-02
 -1.7926095e-02 -2.0402204e-02]",0.25118887424468994,3.981105089187622,0.2511885464191437
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EDdsxJLhp-E/sub_video/EDdsxJLhp-E_009,-inf,-62.8902011184451,-37.989714915500684,music,-12,12,-12,[0.         0.         0.         ... 0.00185246 0.00191188 0.00256777],0.0,3.9811813831329346,0.251189649105072
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/EDdsxJLhp-E/sub_video/EDdsxJLhp-E_003,-61.52160915159676,-22.86004835695397,-24.85594556599018,speech,12,-12,-12,"[-2.4648281e-05 -8.3815656e-05 -1.2125472e-04 ...  2.4418700e-02
  3.0334547e-02  3.5989307e-02]",3.981055498123169,0.25119006633758545,0.2511886954307556
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/Dye66uJlLRc/sub_video/Dye66uJlLRc_021,-inf,-27.412604679762307,-36.068780840693975,speech,12,-12,-12,"[-2.3195818e-03 -2.9153335e-03 -3.3774744e-03 ...  0.0000000e+00
  7.4860047e-09  0.0000000e+00]",0.0,0.251189261674881,0.2511886656284332
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/Dye66uJlLRc/sub_video/Dye66uJlLRc_013,-inf,-25.655177164678417,-27.86169474247431,sfx,-12,-12,12,[0.03042275 0.03651481 0.05580948 ... 0.17601518 0.14303027 0.02469029],0.0,0.2511853277683258,3.9810729026794434
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/Dye66uJlLRc/sub_video/Dye66uJlLRc_000,-inf,-30.34234751279413,-21.674861414273682,speech,12,-12,-12,"[ 0.          0.          0.         ... -0.00103532  0.01213386
  0.00636653]",0.0,0.251188188791275,0.2511887550354004
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/Dye66uJlLRc/sub_video/Dye66uJlLRc_005,-69.93165275016669,-28.140072486359358,-25.881645913649788,music,-12,12,-12,"[-0.16699518 -0.16555423 -0.15202644 ...  0.06753694  0.14381333
  0.04519389]",0.22792160200474776,3.6123134070693212,0.22792216988270006
/home/cxu-serve/p62/chuang65/smart remixing/CondensedMovies_processed_Action/Dye66uJlLRc/sub_video/Dye66uJlLRc_016,-inf,-35.785377342731344,-22.79092685997911,music,-12,12,-12,"[ 0.09901051  0.10890668  0.11426205 ... -0.07260313 -0.09768386
 -0.03537004]",0.0,3.9810774326324463,0.25124356150627136
